Name,PCA,IncrementalPCA,RandomTreesEmbedding,SelectKBest,SpectralEmbedding,TruncatedSVD,LDA,LLE,KPCA,t-SNE
algerian_forest_fires_did46279,0.9136054421768708,0.9136054421768708,0.9013605442176872,0.950765306122449,0.8726190476190474,0.9136054421768708,0.8312074829931972,0.9178571428571428,0.9217687074829932,0.8969387755102041
analcatdata_supreme_did728,0.9945,0.9945,0.9945,0.9955000000000002,0.993,0.996,0.995,0.9953333333333332,0.995,0.9945
autoUniv-au1-1000_did1547,0.7399999999999999,0.7399999999999999,0.7390000000000001,0.772,0.7220000000000001,0.7399999999999999,0.6990000000000001,0.7139999999999999,0.752,0.742
balance-scale_did11,0.8288,0.8208,0.8224,0.8224,0.8240000000000001,0.6768,0.8144,0.6656000000000001,0.8432000000000001,0.8304
balloon_did914,0.8094999999999999,0.8094999999999999,0.7985,0.8089999999999999,0.818,0.8094999999999999,0.759,0.784,0.6864999999999999,0.8205
banana_did1460,0.893,0.893,0.8939999999999999,0.8925000000000001,0.8859999999999999,0.6965,0.6835000000000001,0.596,0.893,0.8924999999999998
bank-marketing_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_did44402,0.7505,0.7505,0.7335,0.7649999999999999,0.7369999999999999,0.7505000000000001,0.6745,0.7353333333333334,0.75,0.7455
banknote-authentication_did1462,0.972307896483079,0.972307896483079,0.99635301924353,0.9992700729927008,0.9985401459854014,0.972307896483079,0.9424127405441274,0.9846927670869278,0.9985401459854014,0.9985401459854014
blood-transfusion-service-center_did1464,0.7780939597315437,0.779427293064877,0.7486711409395974,0.7780671140939598,0.7433378076062639,0.779427293064877,0.7486442953020134,0.7500134228187919,0.7767337807606264,0.7834362416107382
bodyfat_did778,0.8574901960784314,0.8574901960784314,0.8055686274509805,0.996078431372549,0.8334901960784313,0.8574901960784314,0.6267450980392157,0.8416470588235294,0.8694901960784314,0.8570196078431372
breast-w_did15,0.9627852004110996,0.9627852004110996,0.6738232271325796,0.9742343268242548,0.9728263103802672,0.9627852004110996,0.958530318602261,0.9499280575539568,0.9656423432682424,0.9642343268242548
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_did44362,0.733,0.733,0.8225,0.8029999999999999,0.7384999999999999,0.733,0.5915,0.7013333333333333,0.7755,0.7785
chatfield_4_did820,0.851063829787234,0.851063829787234,0.7021276595744681,0.9234042553191488,0.8425531914893616,0.851063829787234,0.8,0.8638297872340426,0.8723404255319147,0.8212765957446809
chscase_vine2_did814,0.8632349576755891,0.8675131548844659,0.8398993365362617,0.8653854953099976,0.8226264012811713,0.493273850377488,0.4788377945550217,0.7174102036147334,0.8696408144589339,0.8696179363989934
climate-model-simulation-crashes_did1467,0.9074074074074072,0.9074074074074072,0.912962962962963,0.9148148148148147,0.9148148148148147,0.9074074074074072,0.9037037037037038,0.9222222222222222,0.912962962962963,0.9
covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True_did44377,0.7055,0.7055,0.674,0.7185,0.662,0.7055,0.53,0.5980000000000001,0.704,0.6895
credit_did44345,0.614,0.614,0.675,0.679,0.5735,0.614,0.5559999999999999,0.5726666666666668,0.5960000000000001,0.5824999999999999
dataset_credit-g_did46532,0.71,0.71,0.6880000000000001,0.7250000000000001,0.695,0.711,0.645,0.6749999999999999,0.717,0.7
